ID;Venta;Campana;Edad;Masculino;Capital;Oferta;NSE;Actividad;Empleador;Jubilado;Cant_bcos;Monto_Bcos;Banc_12m;Banc_13_24;Banco_1
4056;1;1;50;1;1;137700;C1;Monotributo E;0;0;1;108000;10;12;Naranja
4058;0;1;50;1;1;144500;C1;Empleado;0;0;1;39000;11;12;HSBC
4059;0;1;50;1;1;34300;D1;Informal;0;0;1;8000;10;12;Naranja
4061;0;1;50;1;0;213000;C1;Empleado;0;0;1;198000;11;12;BBVA SA
4062;0;1;50;1;1;213000;C1;Empleado;0;0;1;21000;11;12;Bco Macro
4063;0;1;49;1;1;63600;C3;Empleado;0;0;0;0;0;0;0
4064;0;1;49;1;0;108100;C2;Autonomo;0;0;0;0;0;1;0
4065;1;1;50;1;0;89100;C2;Empleado;0;0;1;44000;11;4;Financiera
4066;1;1;50;1;0;66700;D1;Monotributo C;0;0;1;23000;9;12;Naranja
4067;0;1;50;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4068;1;1;49;1;0;66700;C3;Monotributo C;0;0;1;24000;5;0;Naranja
4069;0;1;49;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4070;0;1;49;1;0;213000;C1;Empleado;0;0;1;11000;10;12;Naranja
4071;0;1;50;1;0;63600;C3;Empleado;0;0;1;2098;11;1;Bco Galicia
4072;0;1;50;1;0;73500;C2;Informal;0;0;0;0;0;0;0
4073;0;1;49;1;0;108100;C2;Empleado;0;0;0;0;0;1;0
4074;1;1;49;1;0;34300;D1;Informal;0;0;1;35000;11;12;Bco Macro
4076;1;1;49;1;0;108100;C2;Autonomo;0;0;0;0;8;12;0
4077;0;1;49;1;0;213000;C1;Empleado;0;0;1;8441;6;4;Bco Galicia
4078;0;1;49;1;0;213000;C1;Autonomo;0;0;1;143000;11;12;Bco Macro
4079;0;1;49;1;0;246400;B;Informal;0;0;1;19000;11;11;Bco Santander Rio
4080;0;1;49;1;0;213000;C1;Empleado;0;0;1;12000;11;12;Bco Santander Rio
4082;0;1;50;1;0;108100;C1;Empleado;0;0;0;0;0;0;0
4083;1;1;49;1;0;66700;C2;Monotributo C;0;0;0;0;9;0;0
4084;0;1;49;1;0;108100;C1;Empleado;0;0;1;129000;11;12;Bco Macro
4085;0;1;49;1;0;213000;C1;Informal;0;0;1;67000;11;12;Bco Macro
4087;1;1;49;1;1;103000;C2;Monotributo D;0;0;1;37000;10;12;Naranja
4088;0;1;49;1;0;34300;D1;Informal;0;0;1;11000;11;12;Financiera
4089;0;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4090;0;1;49;1;0;108100;C2;Empleado;0;0;1;76000;10;12;Naranja
4091;1;1;49;1;0;108100;C2;Empleado;0;0;1;15000;7;11;Naranja
4092;1;1;49;1;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
4093;0;1;49;1;0;213000;C1;Empleado;0;0;1;2000;11;11;Bco Santander Rio
4094;1;1;49;1;0;66700;C2;Monotributo C;0;0;0;0;7;0;0
4095;0;1;49;1;0;144500;C1;Empleado;0;0;1;5000;11;12;Financiera
4096;1;1;50;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
4097;1;1;49;1;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
4098;1;1;49;1;0;108100;C2;Empleado;0;0;0;0;0;9;0
4099;1;1;50;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4100;0;1;49;1;0;73500;C2;Empleado;0;0;1;32000;10;12;Naranja
4101;1;1;50;1;0;125000;C1;Monotributo F;0;0;0;0;0;0;0
4102;1;1;49;1;0;103000;C2;Monotributo E;0;0;0;0;0;0;0
4103;0;1;49;1;0;89100;C2;Empleado;0;0;0;0;0;0;0
4104;1;1;49;1;0;89100;C2;Empleado;0;0;1;69000;11;3;Financiera
4105;1;1;50;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4106;1;1;49;1;0;137700;C1;Monotributo E;0;0;1;7000;9;10;Naranja
4107;1;1;49;1;0;89100;C2;Autonomo;0;0;1;200000;11;12;Bco Nacion
4108;0;1;49;1;0;108100;C2;Empleado;0;0;1;2000;11;10;Bco Nacion
4109;0;1;49;1;0;108100;C2;Empleado;0;0;1;58000;11;12;Bco Nacion
4110;0;1;49;1;0;63600;C3;Empleado;0;0;1;87000;11;12;BBVA SA
4111;0;1;50;1;1;213000;C1;Empleado;0;0;1;17000;10;12;Naranja
4112;0;1;50;1;0;329900;B;Empleado;0;0;1;155000;11;12;Bco Santander Rio
4114;0;1;50;1;1;213000;C1;Autonomo;0;0;0;0;0;0;0
4116;0;1;50;1;0;144500;C1;Empleado;0;0;0;0;6;12;0
4117;0;1;50;1;0;34300;D1;Informal;0;0;0;0;0;3;0
4118;0;1;50;1;0;108100;C1;Informal;0;0;0;0;0;0;0
4119;1;1;49;1;0;137700;C2;Monotributo E;0;0;1;5000;11;12;Bco Nacion
4120;1;1;49;1;0;34300;D1;Informal;0;0;1;10000;11;12;Bco Macro
4121;1;1;49;1;0;52500;C3;Empleado;0;0;1;55000;10;12;Naranja
4122;0;1;49;1;0;213000;C1;Empleado;0;0;1;234000;11;12;Bco Nacion
4123;0;1;49;1;0;108100;C2;Autonomo;0;0;1;2000;10;12;Naranja
4124;1;1;49;1;0;34300;C2;Monotributo A;0;0;1;47000;10;0;Bco Credicoop
4125;1;1;49;1;1;213000;A;Monotributo H;0;0;0;0;0;0;0
4126;0;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4127;1;1;50;1;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
4128;1;1;49;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4129;1;1;49;1;0;89100;C2;Empleado;0;0;1;52000;9;2;Bco Macro
4130;0;1;49;1;0;511100;A;Autonomo;0;0;1;603000;11;12;Bco Macro
4131;1;1;49;1;1;34300;D1;Informal;0;0;1;38000;10;12;Naranja
4132;0;1;49;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
4133;1;1;49;1;0;66700;D1;Monotributo C;0;0;1;30000;10;12;Naranja
4134;1;1;49;1;0;34300;D1;Empleado;0;0;0;0;0;0;0
4135;0;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4136;1;1;49;1;0;34300;C3;Monotributo A;0;0;1;7000;11;12;Mutual
4137;1;1;49;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4138;1;1;49;1;0;108100;C2;Empleado;0;0;1;121000;11;12;Bco Macro
4139;0;1;49;1;1;213000;C1;Autonomo;0;0;1;2000;5;7;Naranja
4140;1;1;49;1;1;89100;C2;Autonomo;0;0;1;25151;11;5;Bco Galicia
4141;0;1;50;1;0;89100;C2;Autonomo;0;0;1;8000;11;12;Bco Hipotecario
4142;1;1;49;1;1;50000;C2;Monotributo B;0;0;1;20000;10;12;Naranja
4144;0;1;49;1;0;213000;C1;Autonomo;0;0;1;243000;11;12;Bco Santander Rio
4145;1;1;49;1;0;89100;C2;Empleado;0;0;0;0;0;0;0
4147;0;1;49;1;1;52500;C3;Empleado;0;0;1;32000;10;12;Naranja
4148;0;1;49;1;1;213000;C1;Empleado;0;0;1;13000;11;12;Bco Macro
4149;0;1;49;1;0;108100;C2;Empleado;0;0;1;41671;11;12;Bco Galicia
4150;1;1;49;1;1;34300;D1;Informal;0;0;1;15000;10;12;Naranja
4151;0;1;49;1;0;213000;C1;Empleado;0;0;1;4000;11;6;Bco Santander Rio
4152;0;1;49;1;1;34300;D1;Informal;0;0;0;0;0;1;0
4153;0;1;49;1;1;77100;B;Informal;0;0;1;140000;11;12;Bco Santander Rio
4154;0;1;49;1;0;89100;C2;Autonomo;0;0;0;0;0;0;0
4155;1;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4157;0;1;49;1;0;108100;C2;Empleado;0;0;1;29000;11;12;BBVA SA
4158;1;1;49;1;1;52500;C3;Empleado;0;0;0;0;0;0;0
4159;1;1;49;1;0;73500;C2;Empleado;0;0;1;19000;10;12;Naranja
4161;0;1;48;1;0;63600;C3;Empleado;0;0;1;2000;10;12;Naranja
4162;1;1;49;1;0;37700;C2;Informal;0;0;0;0;0;0;0
4163;1;1;49;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
4164;0;1;49;1;0;213000;C1;Autonomo;0;0;1;54000;11;12;Bco Macro
4165;1;1;49;1;0;66700;C3;Monotributo C;0;0;1;115000;11;12;Bco Nacion
4166;0;1;49;1;0;213000;C1;Empleado;0;0;0;0;0;11;0
4167;1;1;49;1;0;108100;C2;Autonomo;0;0;0;0;10;12;0
4168;0;1;49;1;1;329900;B;Empleado;0;0;1;497932;11;12;Bco Galicia
4169;0;1;49;1;0;329900;B;Autonomo;0;0;1;100000;11;9;Bco Nacion
4170;1;1;48;1;0;108100;C2;Autonomo;0;0;1;9000;11;12;Mutual
4171;1;1;49;1;0;329900;B;Autonomo;0;0;0;0;0;0;0
4172;0;1;49;1;1;108100;C2;Empleado;0;0;1;29641;9;0;Bco Galicia
4173;0;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;1;0
4175;0;1;48;1;0;63600;C3;Empleado;0;0;0;0;0;9;0
4176;1;1;50;1;0;89100;C2;Empleado;0;0;0;0;0;0;0
4177;1;1;45;1;0;34300;D1;Informal;0;0;1;13000;11;12;Bco Macro
4178;0;1;49;1;0;63600;C3;Empleado;0;0;1;26000;10;12;Naranja
4180;0;1;49;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4181;1;1;49;1;0;34300;C3;Monotributo A;0;0;0;0;2;0;0
4182;0;1;49;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4183;0;1;49;1;0;108100;C2;Autonomo;0;0;1;61000;11;12;Bco Macro
4184;0;1;49;1;0;329900;B;Autonomo;0;0;1;575462;11;12;Bco Galicia
4185;0;1;49;1;0;213000;C1;Empleado;0;0;1;22000;11;11;BBVA SA
4187;0;1;49;1;0;213000;C1;Empleado;0;0;1;128980;11;12;Bco Galicia
4188;1;1;48;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
4189;1;1;49;1;0;52500;C3;Empleado;0;0;1;62000;11;4;Financiera
4191;1;1;49;1;0;213000;C1;Informal;0;0;1;12000;10;12;Naranja
4192;0;1;49;1;0;34300;D1;Autonomo;0;0;1;10000;11;12;Bco Macro
4193;0;1;49;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4194;0;1;49;1;0;89100;C2;Autonomo;0;0;0;0;0;0;0
4195;0;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4196;0;1;49;1;0;329900;B;Empleado;0;0;1;320000;11;12;Bco Santander Rio
4197;0;1;49;1;0;213000;C1;Empleado;0;0;0;0;0;0;0
4198;0;1;49;1;0;89100;C2;Autonomo;0;0;1;1000;2;0;Retail
4199;0;1;49;1;0;89100;C2;Autonomo;0;0;0;0;0;0;0
4201;0;1;49;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
4202;0;1;49;1;0;213000;C1;Empleado;0;0;1;261000;11;12;Bco Santander Rio
4203;0;1;48;1;0;213000;C1;Empleado;0;0;1;60000;11;1;Bco Macro
4204;1;1;49;1;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
4205;1;1;49;1;0;89100;C2;Empleado;0;0;1;9000;10;12;Naranja
4206;1;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4207;1;1;49;1;1;108100;C2;Empleado;0;0;0;0;0;0;0
4208;1;1;49;1;0;167100;C1;Monotributo F;0;0;1;35000;9;2;Naranja
4209;0;1;49;1;0;89100;C2;Empleado;0;0;0;0;0;1;0
4210;0;1;49;1;1;329900;B;Empleado;0;0;1;337000;11;12;Bco Supervielle
4211;0;1;49;1;1;52500;C3;Empleado;0;0;1;56000;11;12;Bco Macro
4213;1;1;49;1;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
4214;0;1;49;1;1;213000;C1;Empleado;0;0;1;32000;10;12;Naranja
4215;0;1;49;1;1;73500;C2;Empleado;0;0;1;40000;11;12;Bco Santander Rio
4216;0;1;49;1;1;89100;C2;Empleado;0;0;0;0;0;0;0
4217;0;1;49;1;1;108100;C2;Empleado;0;0;1;35000;10;12;Naranja
4218;1;1;49;1;0;34300;D1;Empleado;0;0;0;0;0;0;0
4219;0;1;49;1;0;329900;B;Empleado;0;0;1;550000;11;12;Bco Santander Rio
4220;1;1;49;1;1;50000;C2;Monotributo B;0;0;1;2000;10;1;Fintech
4221;0;1;49;1;0;213000;C1;Empleado;0;0;0;0;10;12;0
4222;0;1;48;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4223;0;1;48;1;0;511100;A;Autonomo;0;0;1;298000;11;12;Bco Santander Rio
4224;0;1;48;1;0;89100;C2;Autonomo;0;0;1;81000;4;0;Mutual
4225;1;1;47;1;0;34300;C1;Monotributo A;0;0;1;8000;10;12;Naranja
4227;1;1;47;1;0;34300;D1;Empleado;0;0;1;74000;10;6;Naranja
4228;0;1;48;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4229;1;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4230;0;1;49;1;0;63600;C3;Empleado;0;0;1;21000;10;12;Naranja
4231;0;1;49;1;0;329900;B;Autonomo;0;0;1;97000;11;12;ICBC
4232;1;1;47;1;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
4233;0;1;48;1;0;52500;C3;Empleado;0;0;0;0;3;8;0
4234;1;1;48;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4235;0;1;49;1;0;73500;C2;Empleado;0;0;0;0;1;12;0
4236;1;1;48;1;0;258700;B;Autonomo;0;0;1;4000;7;12;Naranja
4237;1;1;49;1;0;144500;C1;Autonomo;0;0;1;123000;11;12;BBVA SA
4238;1;1;49;1;0;103000;C2;Monotributo D;0;0;1;149672;11;12;Bco Galicia
4239;0;1;49;1;0;34300;D1;Informal;0;0;0;0;0;11;0
4240;0;1;49;1;0;63600;C3;Empleado;0;0;1;36000;10;12;Naranja
4241;0;1;49;1;1;144500;C1;Empleado;0;0;1;383952;11;12;Bco Galicia
4242;1;1;49;1;0;63600;C3;Empleado;0;0;1;54000;11;12;Bco Macro
4244;0;1;49;1;0;73500;C2;Empleado;0;0;0;0;2;12;0
4245;0;1;48;1;0;73500;C2;Empleado;0;0;1;12000;3;10;Naranja
4246;1;1;48;1;0;89100;C2;Empleado;0;0;0;0;4;9;0
4248;0;1;49;1;1;63600;C3;Empleado;0;0;0;0;0;0;0
4249;0;1;49;1;0;144500;C1;Empleado;0;0;1;109000;10;12;Naranja
4251;0;1;49;1;0;213000;C1;Empleado;0;0;1;256000;10;2;Bco Patagonia
4252;1;1;49;1;0;213000;C1;Empleado;0;0;1;7000;10;11;Naranja
4253;0;1;49;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
4254;0;1;49;1;0;329900;B;Autonomo;0;0;1;157000;11;12;BBVA SA
4255;1;1;49;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
4256;1;1;49;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4257;0;1;49;1;0;52500;C3;Empleado;0;0;0;0;0;9;0
4258;0;1;49;1;0;108100;C1;Empleado;0;0;0;0;0;12;0
4259;0;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4261;1;1;49;1;0;37700;C2;Monotributo B;0;0;1;117000;11;12;Bco Nacion
4262;1;1;49;1;0;137700;C2;Monotributo E;0;0;0;0;7;9;0
4263;1;1;48;1;0;89100;C2;Autonomo;0;0;1;14000;7;7;Naranja
4264;1;1;48;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
4265;1;1;49;1;0;89100;C2;Empleado;0;0;0;0;0;4;0
4266;0;1;49;1;0;511100;A;Empleado;0;0;1;206000;11;12;Bco Santander Rio
4267;0;1;47;1;0;89100;C2;Autonomo;0;0;0;0;0;0;0
4268;1;1;49;1;0;213000;C1;Autonomo;0;0;0;0;2;12;0
4269;1;1;49;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4270;0;1;49;1;0;89100;C2;Autonomo;0;0;0;0;0;0;0
4271;1;1;49;1;0;213000;C1;Autonomo;0;0;0;0;0;7;0
4272;1;1;48;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4273;1;1;48;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
4274;1;1;49;1;0;89100;C2;Autonomo;0;0;0;0;3;3;0
4275;1;1;49;1;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
4277;0;1;49;1;0;108100;C2;Autonomo;0;0;1;108000;11;12;Bco Nacion
4278;0;1;49;1;0;213000;C1;Autonomo;0;0;1;163000;11;3;Bco Nacion
4281;0;1;49;1;0;144500;C1;Informal;0;0;1;134000;11;12;Bco Santander Rio
4282;1;1;49;1;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
4283;0;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4284;0;1;49;1;0;108100;C2;Empleado;0;0;1;112000;10;12;Naranja
4285;1;1;49;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4287;0;1;49;1;1;108100;C2;Empleado;0;0;0;0;7;11;0
4288;1;1;49;1;0;73500;C2;Autonomo;0;0;0;0;0;0;0
4289;0;1;49;1;1;213000;C1;Empleado;0;0;1;7000;11;12;Bco Santander Rio
4290;0;1;49;0;1;108100;C2;Empleado;0;0;1;10000;11;7;Retail
4291;0;1;49;1;0;213000;C1;Autonomo;0;0;1;89000;11;12;Bco Macro
4292;1;1;49;1;1;103000;C2;Monotributo D;0;0;1;6000;11;12;Bco Macro
4293;0;1;48;1;1;34300;D1;Informal;0;0;1;29000;10;12;Naranja
4295;0;1;49;1;1;34300;D1;Informal;0;0;0;0;7;12;0
4296;0;1;49;1;1;108100;C2;Empleado;0;0;0;0;0;1;0
4297;0;1;49;1;1;329900;B;Autonomo;0;0;1;352282;11;12;Bco Galicia
4298;0;1;49;1;1;63600;C3;Empleado;0;0;0;0;0;0;0
4299;0;1;49;1;0;34300;D1;Informal;0;0;1;46366;11;12;Bco Galicia
4300;0;1;49;1;0;329900;B;Empleado;0;0;1;15000;11;12;Bco Santander Rio
4302;1;1;49;1;1;34300;D1;Informal;0;0;1;34000;10;12;Naranja
4303;0;1;48;1;1;77100;C1;Informal;0;0;1;35000;10;12;Naranja
4304;0;1;48;1;1;73500;C2;Empleado;0;0;1;6000;7;0;Naranja
4305;0;1;48;1;0;34300;D1;Informal;0;0;1;28000;10;12;Naranja
4306;1;1;49;1;0;77100;D1;Monotributo D;0;0;0;0;0;0;0
4308;0;1;49;1;0;89100;C2;Autonomo;0;0;1;16000;10;12;Naranja
4309;1;1;49;1;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
4310;0;1;49;1;0;213000;C1;Empleado;0;0;1;155000;11;12;Bco Santander Rio
4311;0;1;49;1;0;213000;C1;Empleado;0;0;1;30000;9;6;Bco Santander Rio
4312;1;1;49;1;0;137700;C3;Monotributo E;0;0;1;51000;9;0;Naranja
4313;1;1;48;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4314;1;1;49;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
4315;0;1;49;1;0;329900;B;Autonomo;0;0;1;151000;11;12;Bco Macro
4316;0;1;49;1;0;63600;C3;Empleado;0;0;0;0;9;12;0
4318;0;1;48;1;0;52500;C3;Empleado;0;0;0;0;2;7;0
4319;1;1;48;1;1;77100;C2;Monotributo D;0;0;0;0;0;0;0
4320;0;1;48;1;0;52500;C3;Autonomo;0;0;0;0;3;4;0
4321;1;1;49;1;0;213000;C1;Empleado;0;0;1;150000;11;12;Bco Macro
4322;0;1;48;1;0;213000;C1;Empleado;0;0;1;30000;2;1;Financiera
4323;0;1;48;1;0;89100;C2;Autonomo;0;0;0;0;0;0;0
4324;0;1;48;1;0;73500;C2;Empleado;0;0;0;0;0;0;0
4325;0;1;48;1;0;37700;C2;Informal;0;0;0;0;0;0;0
4326;1;1;48;1;0;66700;C2;Monotributo C;0;0;1;115000;11;12;Bco Hipotecario
4327;1;1;48;1;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
4328;1;1;48;1;0;73500;C2;Empleado;0;0;1;6000;10;11;Naranja
4329;1;1;48;1;0;108100;C2;Autonomo;0;0;1;151000;9;0;Bco Nacion
4330;1;1;48;1;0;213000;B;Autonomo;0;0;1;8000;11;12;Bco Macro
4331;0;1;48;1;0;213000;C1;Empleado;0;0;0;0;10;12;0
4332;0;1;48;1;0;213000;C1;Empleado;0;0;0;0;0;0;0
4333;0;1;48;1;0;213000;C1;Empleado;0;0;1;171000;11;12;Bco Santander Rio
4334;0;1;48;1;0;108100;C2;Autonomo;0;0;1;119000;10;0;Bco Nacion
4335;0;1;48;1;0;213000;C1;Empleado;0;0;0;0;0;7;0
4336;1;1;48;1;0;89100;C2;Empleado;0;0;1;12168;11;10;Bco Galicia
4337;0;1;49;1;0;108100;C2;Empleado;0;0;1;43000;10;12;Naranja
4338;0;1;49;1;0;511100;A;Empleado;0;0;1;84000;11;12;Bco Santander Rio
4339;0;1;49;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
4340;1;1;48;1;0;213000;C1;Autonomo;0;0;0;0;0;0;0
4341;0;1;49;1;0;213000;C1;Empleado;0;0;1;5000;9;10;Bco Nacion
4342;0;1;48;1;0;89100;C2;Empleado;0;0;0;0;4;4;0
4343;1;1;48;1;0;125000;B;Informal;0;0;0;0;0;0;0
4344;1;1;48;1;0;108100;C2;Autonomo;0;0;1;29000;9;8;Bco Macro
4345;0;1;48;1;0;89100;C2;Empleado;0;0;0;0;6;12;0
4346;1;1;48;1;0;108100;C2;Autonomo;0;0;1;27000;9;12;Bco Macro
4347;0;1;48;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4348;0;1;48;1;0;34300;D1;Empleado;0;0;0;0;0;0;0
4349;0;1;48;1;0;329900;B;Autonomo;0;0;1;398000;11;12;BBVA SA
4350;1;1;48;1;0;73500;C2;Informal;0;0;0;0;0;0;0
4351;0;1;48;1;0;213000;C1;Autonomo;0;0;1;57000;11;12;Bco Macro
4352;0;1;48;1;0;213000;C1;Empleado;0;0;1;65000;11;12;Bco Santander Rio
4353;0;1;48;1;0;329900;B;Autonomo;0;0;1;250000;11;12;BBVA SA
4354;1;1;47;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
4355;1;1;48;1;0;89100;C2;Autonomo;0;0;1;22000;5;0;Naranja
4356;1;1;48;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4357;1;1;48;1;0;213000;C1;Empleado;0;0;1;18000;11;12;Bco Credicoop
4358;0;1;48;1;0;52500;C3;Empleado;0;0;0;0;0;5;0
4360;1;1;48;1;1;34300;D1;Informal;0;0;1;27000;10;12;Naranja
4361;0;1;48;1;1;108100;C2;Autonomo;0;0;0;0;0;0;0
4362;1;1;48;1;0;66700;C2;Monotributo C;0;0;1;11000;1;0;Naranja
4363;0;1;52;1;0;34300;D1;Empleado;0;0;0;0;8;10;0
4364;0;1;49;1;0;108100;C2;Autonomo;0;0;1;35000;10;12;Financiera
4365;1;1;48;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
4366;0;1;49;1;0;144500;C1;Empleado;0;0;1;38000;10;12;Naranja
4367;1;1;48;1;0;137700;C2;Monotributo E;0;0;1;155000;11;12;Bco Patagonia
4368;1;1;48;1;0;66700;C2;Monotributo C;0;0;1;28000;11;12;Bco Credicoop
4369;1;1;48;1;0;137700;C2;Monotributo E;0;0;1;9000;10;12;Naranja
4371;0;1;48;1;0;213000;C1;Empleado;0;0;1;18000;10;12;Naranja
4372;0;1;48;1;1;329900;B;Autonomo;0;0;1;142000;11;10;HSBC
4373;0;1;48;1;0;77100;C1;Informal;0;0;1;36000;11;12;Bco Santander Rio
4374;1;1;48;1;1;66700;C3;Monotributo C;0;0;1;97325;11;7;Bco Galicia
4375;1;1;48;1;1;50000;C2;Monotributo C;0;0;0;0;0;0;0
4376;0;1;48;1;1;329900;B;Empleado;0;0;1;132000;11;12;Bco Santander Rio
4377;1;1;48;1;1;213000;C1;Empleado;0;0;1;76000;10;12;Naranja
4378;1;1;48;1;1;77100;C3;Monotributo D;0;0;0;0;0;0;0
4379;0;1;48;1;1;213000;C1;Empleado;0;0;1;6000;10;12;Naranja
4380;0;1;48;1;1;63600;C3;Empleado;0;0;0;0;0;6;0
4382;0;1;48;1;1;213000;C1;Autonomo;0;0;0;0;0;10;0
4383;0;1;48;1;0;108100;C2;Empleado;0;0;0;0;0;0;0
4384;1;1;48;1;0;63600;C3;Empleado;0;0;1;30000;10;12;Naranja
4385;1;1;48;1;0;103000;C2;Monotributo D;0;0;1;151000;11;12;Bco Macro
4386;0;1;48;1;1;52500;C3;Empleado;0;0;0;0;0;9;0
4387;0;1;48;1;1;213000;C1;Empleado;0;0;1;35000;11;10;Bco Hipotecario
4389;0;1;48;1;0;144500;C1;Empleado;0;0;1;20000;5;12;Naranja
4390;0;1;48;1;0;329900;B;Autonomo;0;0;1;77000;11;12;American Express
4391;0;1;48;1;1;213000;C1;Empleado;0;0;1;77935;11;12;Bco Galicia
4392;1;1;48;1;0;213000;C1;Autonomo;0;0;1;8000;11;12;Bco Santander Rio
4393;1;1;50;1;0;50000;C2;Monotributo B;0;0;1;18000;9;10;Naranja
4394;0;1;48;1;0;37700;B;Informal;0;0;0;0;1;6;0
4396;1;1;48;1;1;50000;C3;Monotributo C;0;0;0;0;0;0;0
4397;0;1;48;1;0;144500;C1;Empleado;0;0;1;116000;11;12;HSBC
4399;1;1;48;1;1;34300;D1;Empleado;0;0;0;0;0;0;0
4400;0;1;48;1;0;213000;C1;Empleado;0;0;1;105000;11;12;Bco Santander Rio
4401;1;1;48;1;0;103000;C1;Monotributo E;0;0;0;0;0;0;0
4402;0;1;48;1;0;108100;C2;Autonomo;0;0;1;14000;11;8;Bco Macro
4403;1;1;48;1;0;108100;C2;Autonomo;0;0;1;6000;10;12;Financiera
4404;1;1;48;1;0;34300;C2;Monotributo A;0;0;1;24000;10;12;Bco Serv Financieros
4405;0;1;46;1;0;63600;C3;Empleado;0;0;1;21000;10;12;Naranja
4406;1;1;48;1;0;144500;C1;Empleado;0;0;0;0;2;10;0
4407;0;1;48;1;0;52500;C3;Empleado;0;0;1;10000;2;0;Bco Macro
4408;0;1;50;1;0;34300;D1;Informal;0;0;1;11000;10;12;Naranja
4409;1;1;48;1;0;34300;C2;Monotributo A;0;0;1;13000;2;0;Retail
4410;1;1;48;1;0;34300;D1;Informal;0;0;1;69445;11;12;Bco Galicia
4411;1;1;48;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4412;1;1;48;1;0;50000;C2;Monotributo B;0;0;1;11000;9;12;Financiera
4414;1;1;47;1;0;63600;C3;Empleado;0;0;1;34000;10;12;Naranja
4415;1;1;48;1;0;103000;C2;Monotributo D;0;0;1;88000;11;8;BBVA SA
4416;0;1;48;1;0;329900;B;Empleado;0;0;1;16000;10;3;Bco Santander Rio
4417;0;1;48;1;0;63600;C3;Empleado;0;0;0;0;9;9;0
4418;0;1;48;1;0;73500;C2;Empleado;0;0;1;32000;3;0;Bco Hipotecario
4419;1;1;48;1;0;50000;C2;Monotributo B;0;0;1;41000;10;12;Naranja
4420;1;1;48;1;0;63600;C3;Empleado;0;0;0;0;0;0;0
4421;1;1;48;1;0;34300;C3;Monotributo A;0;0;1;13000;11;11;Bco Hipotecario
4422;0;1;48;1;0;213000;C1;Empleado;0;0;1;73000;11;12;Bco Santander Rio
4424;0;1;48;1;1;63600;C3;Empleado;0;0;1;9000;11;12;Bco Comafi
4425;1;1;48;1;0;25900;C2;Monotributo A;0;0;0;0;0;0;0
4426;0;1;48;1;0;213000;C1;Empleado;0;0;1;58000;10;12;Naranja
